NumUnit,LLN,unit,
NumUnit,/vape day,unit,
NumUnit,617,unit,
NumUnit,ml/mn/17.3m2,unit,
NumUnit,<90,unit,
NumUnit,time processed,unit,
NumUnit,g/100m:,unit,
NumUnit,656,unit,
NumUnit,gfeu/ml,unit,
NumUnit,pmmol/L,unit,
NumUnit,742,unit,
NumUnit,mL/min/nsa,unit,
NumUnit,Red Cell Distribution Width,unit,
NumUnit,PEIU/ml,unit,
NumUnit,676,unit,
NumUnit,x10^9/l(8.2%),unit,billion per liter
NumUnit,682,unit,
NumUnit,Semen exam.: infertile,unit,
NumUnit,days/last mth,unit,
NumUnit,Alpha-feto protein raised,unit,
NumUnit,WBC 6.54,unit,
NumUnit,x10^9/l(1.5%),unit,billion per liter
NumUnit,634,unit,
NumUnit,648,unit,
NumUnit,ratio    0,unit,
NumUnit,628,unit,
NumUnit,mmol/mol/(creat,unit,
NumUnit,10/9 l(62),unit,billion per liter
NumUnit,{cfu},unit,
NumUnit,660,unit,
NumUnit,"points,",unit,
NumUnit,10*1 cells/L,unit,
NumUnit,Semen volume moderate: 1-2 ml.,unit,
NumUnit,%O2 sat,unit,percent
NumUnit,WBC 5.38,unit,
NumUnit,WBC 5.94,unit,
NumUnit,U/2-3 times per week,unit,
NumUnit,days absent since last clinic,unit,
NumUnit,Latex RAST test,unit,
NumUnit,garfield,unit,
NumUnit,645,unit,
NumUnit,L g/L,unit,
NumUnit,1,unit,
NumUnit,U/L  44 HG.,unit,
NumUnit,Cerebro-spinal fluid exam.,unit,
NumUnit,cells/ml,unit,
NumUnit,0/2,unit,
NumUnit,mm/hr (converted),unit,millimeter per hour
NumUnit,REPORT SHR,unit,
NumUnit,h iu/,unit,
NumUnit,<0.1 ug/L,unit,
NumUnit,u/3months,unit,
NumUnit,Prostate specific antigen abnormal,unit,
NumUnit,times/ month,unit,
NumUnit,g/ per week,unit,
NumUnit,Ue3 -MoM,unit,
NumUnit,Legionella antibody test,unit,
NumUnit,/2week,unit,
NumUnit,GAT,unit,
NumUnit,578,unit,
NumUnit,number days to miss,unit,
NumUnit,IU/IU,unit,
NumUnit,Cervical Smear Cyt. Report,unit,
NumUnit,Cx. smear: repeat 1 month,unit,
NumUnit,mg/h,unit,
NumUnit,703,unit,
NumUnit,years since stopped,unit,
NumUnit,L mm(WEST),unit,
NumUnit,Floz,unit,
NumUnit,Serum random LDL cholesterol level,unit,
NumUnit,609,unit,
NumUnit,umol/mM creat,unit,
NumUnit,org/ml,unit,
NumUnit,Urine dipstick for ketones,unit,
NumUnit,595,unit,
NumUnit,14.1,unit,
NumUnit,ROLL UPS DAILY,unit,
NumUnit,618,unit,
NumUnit,unit/per week,unit,
NumUnit,Fluid sample bicarbonate,unit,
NumUnit,Urine potassium,unit,
NumUnit,641,unit,
NumUnit,2MG/2MG/3MG,unit,
NumUnit,oz/month,unit,
NumUnit,692,unit,
NumUnit,/78,unit,
NumUnit,cigs/daily,unit,
NumUnit,%        (,unit,percent
NumUnit,action taken,unit,
NumUnit,mmol/sampl,unit,
NumUnit,Intrinsic factor antibody screen,unit,
NumUnit,WBC 7.55,unit,
NumUnit,mUI/ml,unit,
NumUnit,*10**9/L,unit,
NumUnit,x10^9/l(7.2%),unit,billion per liter
NumUnit,day(s),unit,
NumUnit,kg/L,unit,
NumUnit,ug(DHT)/,unit,
NumUnit,cubic mm,unit,
NumUnit,Haemoglobin F,unit,
NumUnit,hour/mins,unit,
NumUnit,x10^9/l(7.9%),unit,billion per liter
NumUnit,S/CO,unit,
NumUnit,x per day,unit,
NumUnit,10/9 l(27),unit,billion per liter
NumUnit,696,unit,
NumUnit,WBC 7.33,unit,
NumUnit,IU /L,unit,
NumUnit,Sample: organism sensitivity,unit,
NumUnit,14U/week,unit,
NumUnit,WBC 7.75,unit,
NumUnit,m/Pa's,unit,
NumUnit,BFG research code,unit,
NumUnit,x10^9/l(7.6%),unit,billion per liter
NumUnit,659,unit,
NumUnit,pmol / L,unit,
NumUnit,ug/L  (3.5-14.0 ug/L),unit,
NumUnit,u/ monthly,unit,
NumUnit,743,unit,
NumUnit,726,unit,
NumUnit,Sputum culture,unit,
NumUnit,WBC 6.83,unit,
NumUnit,weeks?,unit,
NumUnit,10 PER DAY,unit,
NumUnit,[ Grade 0-6 (0=Negative) ],unit,
NumUnit,days after test done,unit,
NumUnit,actioned,unit,
NumUnit,WBC 6.02,unit,
NumUnit,20 a day,unit,
NumUnit,621,unit,
NumUnit,/fortnightly,unit,
NumUnit,746,unit,
NumUnit,WBC 5.75,unit,
NumUnit,see table,unit,
NumUnit,(td u),unit,
NumUnit,701,unit,
NumUnit,No of Days,unit,
NumUnit,1/2mg,unit,
NumUnit,roll up,unit,
NumUnit,o/day,unit,
NumUnit,Alcohol Score,unit,
NumUnit,x weekly,unit,
NumUnit,date next test,unit,
NumUnit,639,unit,
NumUnit,12/L,unit,
NumUnit,pmol/h/mg,unit,
NumUnit,x/wk,unit,
NumUnit,1oz,unit,
NumUnit,WBC 6.31,unit,
NumUnit,cigar,unit,
NumUnit,Autoantibody titres NOS,unit,
NumUnit,0.5,unit,
NumUnit,769,unit,
NumUnit,GPL U/mL (0-11),unit,
NumUnit,Urine cytology normal,unit,
NumUnit,Âµmol/mol Cr,unit,
NumUnit,week],unit,
NumUnit,GPL U/ml.,unit,
NumUnit,irreg,unit,
NumUnit,Urine cannabinoid level,unit,
NumUnit,% Hypo RBC (Normal <8.0%) ->,unit,percent
NumUnit,exp = 4.5 - 6.5,unit,
NumUnit,Epilim: blood level,unit,
NumUnit,40/day,unit,
NumUnit,0/year,unit,
NumUnit,cp.,unit,
NumUnit,"step 1,2,3,4 or 5",unit,
NumUnit,special occasions,unit,
NumUnit,mOsm\kg,unit,
NumUnit,pouch/week,unit,
NumUnit,ÃÂ¦mol/100g,unit,
NumUnit,689,unit,
NumUnit,mg/g CREA,unit,
NumUnit,cigs a day,unit,
NumUnit,mPas @ 25deg.c,unit,
NumUnit,pmol/L*,unit,
NumUnit,Faeces:no abnormal constituent,unit,
NumUnit,714,unit,
NumUnit,Triglycerides (mmol/l),unit,
NumUnit,KUL,unit,
NumUnit,umol/mL,unit,
NumUnit,/C,unit,
NumUnit,10/9 l(29),unit,billion per liter
NumUnit,mmol/l (west),unit,millimole per liter
NumUnit,1012/,unit,
NumUnit,x10^9/l(7.1%),unit,billion per liter
NumUnit,WBC 6.75,unit,
NumUnit,WBC 5.55,unit,
NumUnit,nmm Hg,unit,
NumUnit,646,unit,
NumUnit,679,unit,
NumUnit,WBC 7.21,unit,
NumUnit,6/week,unit,
NumUnit,WBC 6.38,unit,
NumUnit,Plasma proteins normal,unit,
NumUnit,g/monthly,unit,
NumUnit,x10^9/l(9.5%),unit,billion per liter
NumUnit,per min.,unit,
NumUnit,10 a day,unit,
NumUnit,HLA tissue typing,unit,
NumUnit,Chronic disease - general,unit,
NumUnit,umols,unit,
NumUnit,kU/ml,unit,
NumUnit,Blood in faeces,unit,
NumUnit,555,unit,
NumUnit,nmol total,unit,
NumUnit,WBC 5.77,unit,
NumUnit,predict %,unit,percent
NumUnit,Cigarettes/Day/Past,unit,
NumUnit,10/9 l(57),unit,billion per liter
NumUnit,WBC 6.26,unit,
NumUnit,14.6,unit,
NumUnit,Faecal occult blood NOS,unit,
NumUnit,drinks per week,unit,
NumUnit,Ideal:,unit,
NumUnit,bottle wine/day,unit,
NumUnit,nmol/g Hb,unit,
NumUnit,Units/dl,unit,
NumUnit,m.i.u./ml,unit,
NumUnit,607,unit,
NumUnit,683,unit,
NumUnit,WBC 8.71,unit,
NumUnit,Serum androstenedione,unit,
NumUnit,%(Free),unit,percent
NumUnit,microg/m,unit,
NumUnit,/cu. mm,unit,
NumUnit,metre,unit,
NumUnit,WBC 6.63,unit,
NumUnit,mg/,unit,
NumUnit,3U/week,unit,
NumUnit,times per year,unit,
NumUnit,652,unit,
NumUnit,Fluid sample urea,unit,
NumUnit,680,unit,
NumUnit,Urine culture - Staph. albus,unit,
NumUnit,cigs/day in past,unit,
NumUnit,HCG MoMs,unit,
NumUnit,10/9 l(32),unit,billion per liter
NumUnit,663,unit,
NumUnit,563,unit,
NumUnit,ug/g(creat),unit,
NumUnit,rolls a day,unit,
NumUnit,677,unit,
NumUnit,U/ocasionally,unit,
NumUnit,WBC 6.44,unit,
NumUnit,old sample,unit,
NumUnit,WBC 6.41,unit,
NumUnit,(a)kIU/L,unit,
NumUnit,SpO2%,unit,percent
NumUnit,x 10^9 / l,unit,
NumUnit,10/9 l(66),unit,billion per liter
NumUnit,Serum alanine level,unit,
NumUnit,unkown,unit,
NumUnit,/m*3,unit,
NumUnit,pmol/mLh,unit,
NumUnit,/packs per week,unit,
NumUnit,654,unit,
NumUnit,1 day,unit,
NumUnit,WBC 5.13,unit,
NumUnit,O/E - loss of height,unit,
NumUnit,WBC 6.35,unit,
NumUnit,#NAME?,unit,
NumUnit,Schilling test,unit,
NumUnit,698,unit,
NumUnit,weeek,unit,
NumUnit,times daily,unit,
NumUnit,L 10*9/L,unit,
NumUnit,WBC 5.98,unit,
NumUnit,> x mL/min,unit,
NumUnit,Blood hormone levels NOS,unit,
NumUnit,exp = 0.9 - 1.1,unit,
NumUnit,WBC 6.07,unit,
NumUnit,/30 points,unit,
NumUnit,/never,unit,
NumUnit,units in last week,unit,
NumUnit,grams of tobacco,unit,gram
NumUnit,14,unit,
NumUnit,697,unit,
NumUnit,WBC 6.29,unit,
NumUnit,cm 3,unit,
NumUnit,mls daily,unit,
NumUnit,WBC 6.59,unit,
NumUnit,umol/mmol cre,unit,
NumUnit,5times/week,unit,
NumUnit,Cholesterol (mmol/l),unit,
NumUnit,636,unit,
NumUnit,termination(s),unit,
NumUnit,WBC 5.00,unit,
NumUnit,642,unit,
NumUnit,x10^9/l(4.8%),unit,billion per liter
NumUnit,/grams a week,unit,
NumUnit,632,unit,
NumUnit,x10^9/l(8.7%),unit,billion per liter
NumUnit,DAYS LAST 12MTHS,unit,
NumUnit,=/2,unit,
NumUnit,Hyperuricaemia,unit,
NumUnit,This patient MAY hav,unit,
NumUnit,U/6months,unit,
NumUnit,week_,unit,
NumUnit,copies / ml,unit,
NumUnit,IU.l,unit,
NumUnit,06-Jan,unit,
NumUnit,720,unit,
NumUnit,x10^9/l(6.6%),unit,billion per liter
NumUnit,Serology: virus identified,unit,
NumUnit,Quantity unknown,unit,
NumUnit,x10*9/l.,unit,
NumUnit,cp:,unit,
NumUnit,(0-11),unit,
NumUnit,14.3,unit,
NumUnit,98%,unit,percent
NumUnit,glass/week,unit,
NumUnit,roll ups/ day,unit,
NumUnit,kU/litre,unit,
NumUnit,783,unit,
NumUnit,834,unit,
NumUnit,per night,unit,
NumUnit,no. tablets,unit,
NumUnit,702,unit,
NumUnit,WBC 6.22,unit,
NumUnit,nmol/L Cells,unit,
NumUnit,Semen sent for C/S,unit,
NumUnit,Serum creatine kinase level,unit,
NumUnit,Hb/g faeces,unit,
NumUnit,ml/min.,unit,
NumUnit,on occasions,unit,
NumUnit,790,unit,
NumUnit,603,unit,
NumUnit,612,unit,
NumUnit,0.94,unit,
NumUnit,x 10 9/1,unit,
NumUnit,737,unit,
NumUnit,10g/week,unit,
NumUnit,x10^9/l(1.7%),unit,billion per liter
NumUnit,12.4,unit,
NumUnit,Serum iron tests NOS,unit,
NumUnit,U/week2,unit,
NumUnit,Kg.m2,unit,
NumUnit,/day Ex-very heavy,unit,
NumUnit,WBC 6.36,unit,
NumUnit,5.1,unit,
NumUnit,/oz,unit,
NumUnit,693,unit,
NumUnit,667,unit,
NumUnit,Semen volume good: 2-5 ml.,unit,
NumUnit,below,unit,
NumUnit,x10^9/l(7.0%),unit,billion per liter
NumUnit,Semen exam.: general NOS,unit,
NumUnit,MPL U/ml.,unit,
NumUnit,cans per day,unit,
NumUnit,x10^9/l(7.3%),unit,billion per liter
NumUnit,Hrs?:Mins,unit,
NumUnit,WBC 6.81,unit,
NumUnit,oz a week,unit,
NumUnit,nmoles/L,unit,
NumUnit,Plasma LH level,unit,
NumUnit,ounce/day,unit,
NumUnit,no chnage,unit,
NumUnit,724,unit,
NumUnit,813,unit,
NumUnit,U/ml Heparin,unit,
NumUnit,WBC 8.45,unit,
NumUnit,mm3  426..,unit,
NumUnit,FEV normal,unit,
NumUnit,WBC 6.33,unit,
NumUnit,HIV positive,unit,
NumUnit,WBC 7.28,unit,
NumUnit,Serum prolactin level,unit,
NumUnit,633,unit,
NumUnit,nmol/10*9(platelets),unit,
NumUnit,z,unit,
NumUnit,ukat,unit,
NumUnit,588,unit,
NumUnit,Million per ml,unit,
NumUnit,days?,unit,
NumUnit,Sd below age now,unit,
NumUnit,mcgs,unit,
NumUnit,days off asthma,unit,
NumUnit,658,unit,
NumUnit,cigarettes: 20/day f,unit,
NumUnit,6/7mg,unit,
NumUnit,WBC 6.82,unit,
NumUnit,Helicobacter blood test,unit,
NumUnit,Good,unit,
NumUnit,cn,unit,
NumUnit,days ago,unit,
NumUnit,WBC 5.30,unit,
NumUnit,10/9 l(26),unit,billion per liter
NumUnit,14.5,unit,
NumUnit,Lymphocyte count NOS,unit,
NumUnit,10 day,unit,
NumUnit,cs,unit,
NumUnit,9 U/week,unit,
NumUnit,g/ week,unit,
NumUnit,x10^9/l(7.5%),unit,billion per liter
NumUnit,Serum creatinine low,unit,
NumUnit,b,unit,
NumUnit,Hgmm,unit,
NumUnit,1G,unit,
NumUnit,most days,unit,
NumUnit,593,unit,
NumUnit,Blood sent: cardiac enzymes,unit,
NumUnit,mM/mHB,unit,
NumUnit,units previous week,unit,
NumUnit,x10^9/l(5.2%),unit,billion per liter
NumUnit,733,unit,
NumUnit,weeka,unit,
NumUnit,14.2,unit,
NumUnit,HDL (mmol/l),unit,
NumUnit,WBC 6.68,unit,
NumUnit,WBC 5.62,unit,
NumUnit,mg/L^mg/L,unit,
NumUnit,nmol/nmol,unit,
NumUnit,apcr,unit,
NumUnit,plasma,unit,
NumUnit,bottle,unit,
NumUnit,Oct-19,unit,
NumUnit,mmol/lcollection,unit,
NumUnit,WBC 7.22,unit,
NumUnit,Serum ferritin normal,unit,
NumUnit,WBC 6.67,unit,
NumUnit,val,unit,
NumUnit,x 10 9 /L,unit,
NumUnit,packs/week,unit,
NumUnit,WBC 6.12,unit,
NumUnit,ERGO#,unit,
NumUnit,594,unit,
NumUnit,10/9 l(18),unit,billion per liter
NumUnit,x10^9/l(0.5%),unit,billion per liter
NumUnit,WBC 5.81,unit,
NumUnit,x10^9/l(2.1%),unit,billion per liter
NumUnit,WBC 4.70,unit,
NumUnit,IWOTCH study,unit,
NumUnit,x10^9/L123,unit,billion per liter
NumUnit,WBC 4.91,unit,
NumUnit,entsp,unit,
NumUnit,Lab. test requested - not done,unit,
NumUnit,Plasma factor XII level,unit,
NumUnit,noraml,unit,
NumUnit,never,unit,
NumUnit,WBC 5.92,unit,
NumUnit,cu.mm.,unit,
NumUnit,Procedures (quantity),unit,
NumUnit,10/9 l(81%),unit,billion per liter
NumUnit,2014,unit,
NumUnit,ex smoker,unit,
NumUnit,x10^9/l(6.8%),unit,billion per liter
NumUnit,WBC 6.30,unit,
NumUnit,687,unit,
NumUnit,mmol/lt,unit,millimole per liter
NumUnit,717,unit,
NumUnit,RBC's - sickle cells present,unit,
NumUnit,dayslost,unit,
NumUnit,WBC 7.14,unit,
NumUnit,x10^9/l(4.0%),unit,billion per liter
NumUnit,/week.,unit,
NumUnit,WBC 5.87,unit,
NumUnit,WBC 6.34,unit,
NumUnit,25/day,unit,
NumUnit,Faeces pH,unit,
NumUnit,?/L,unit,
NumUnit,0.5,unit,
NumUnit,WBC 4.95,unit,
NumUnit,DS,unit,
NumUnit,May-16,unit,
NumUnit,WBC 6.56,unit,
NumUnit,non fasting glucose,unit,
NumUnit,nmol/1,unit,
NumUnit,WBC 7.32,unit,
NumUnit,01-Dec,unit,
NumUnit,c/day,unit,
NumUnit,U/2month,unit,
NumUnit,Hrs:Mins,unit,
NumUnit,731,unit,
NumUnit,lU/ml,unit,
NumUnit,exp = 0.00 - 2.30,unit,
NumUnit,Inhibin- A   MOM,unit,
NumUnit,10/9 l(60),unit,billion per liter
NumUnit,Faeces colour: normal,unit,
NumUnit,x10~6/ml,unit,
NumUnit,normal / n,unit,
NumUnit,miu/,unit,
NumUnit,WBC 5.66,unit,
NumUnit,10/9 l(22),unit,billion per liter
NumUnit,10*3 ul,unit,
NumUnit,0.09,unit,
NumUnit,/*/*,unit,
NumUnit,Vomit: coffee ground,unit,
NumUnit,every other day,unit,
NumUnit,(0.86-1.25),unit,
NumUnit,FRAX score,unit,
NumUnit,CHA2DS2-VASc,unit,
NumUnit,days/3 mths,unit,
NumUnit,2013,unit,
NumUnit,x10^9/l(8.4%),unit,billion per liter
NumUnit,oz week,unit,
NumUnit,CSF chemistry normal,unit,
NumUnit,WBC 6.97,unit,
NumUnit,weeks],unit,
NumUnit,% Sluggish progressi,unit,percent
NumUnit,WBC 8.47,unit,
NumUnit,parts/million,unit,
NumUnit,mcg/litre,unit,
NumUnit,kh/m2,unit,
NumUnit,nights/wk in 1/12,unit,
NumUnit,nmol/mg ptn/h,unit,
NumUnit,WBC 6.96,unit,
NumUnit,Nasal swab,unit,
NumUnit,% DCCT A1c,unit,percent
NumUnit,Sperm no./cc v.low: 0-10 mill.,unit,
NumUnit,Faeces:red currant jelly stool,unit,
NumUnit,WBC 6.10,unit,
NumUnit,Post 1,unit,
NumUnit,WBC 6.84,unit,
NumUnit,WBC 6.21,unit,
NumUnit,WBC 5.96,unit,
NumUnit,ROLL/DAY,unit,
NumUnit,nmol/g dry weight,unit,
NumUnit,7U/week,unit,
NumUnit,WBC 5.53,unit,
NumUnit,at 16 Wks,unit,
NumUnit,/100 WBC's seen.,unit,
NumUnit,ltr/m,unit,
NumUnit,2times/week,unit,
NumUnit,g /week,unit,
NumUnit,titres of adb,unit,
NumUnit,-2,unit,
NumUnit,U/10^12RBC,unit,
NumUnit,cans a day,unit,
NumUnit,mic/l,unit,
NumUnit,nnml/l,unit,
NumUnit,g/ll,unit,gram per liter
NumUnit,U/week14,unit,
NumUnit,FAST,unit,
NumUnit,WBC 5.21,unit,
NumUnit,x10^9/l(4.3%),unit,billion per liter
NumUnit,% Rapid progressive,unit,percent
NumUnit,WBC 7.58,unit,
NumUnit,WBC 6.18,unit,
NumUnit,Theophylline: blood level,unit,
NumUnit,Each day,unit,
NumUnit,WBC 5.54,unit,
NumUnit,Widal (salmonella) test,unit,
NumUnit,hour.mins,unit,
NumUnit,mm0l,unit,
NumUnit,776,unit,
NumUnit,Renal function test NOS,unit,
NumUnit,(2.1,unit,
NumUnit,exp = 64 - 80,unit,
NumUnit,(Normal 0.8-1.2),unit,
NumUnit,mIU/mL[0,unit,
NumUnit,Haematology result abnormal,unit,
NumUnit,x10^9/l(6.4%),unit,billion per liter
NumUnit,mmol/L/unit of insulin,unit,
NumUnit,1.5,unit,
NumUnit,or 4 well,unit,
NumUnit,BENIGN LES,unit,
NumUnit,WBC 6.48,unit,
NumUnit,brothers,unit,
NumUnit,Gonadotrophin levels normal,unit,
NumUnit,6U/week,unit,
NumUnit,U/annually,unit,
NumUnit,WBC 5.42,unit,
NumUnit,times per month,unit,
NumUnit,4.5,unit,
NumUnit,mg/mmols,unit,
NumUnit,hip score,unit,
NumUnit,iu ratio,unit,
NumUnit,hrs post coitus,unit,
NumUnit,WBC 6.28,unit,
NumUnit,(0.86-1.20),unit,
NumUnit,nmol/L.,unit,
NumUnit,(UMOL/L),unit,
NumUnit,/20 a day,unit,
NumUnit,cans per week,unit,
NumUnit,quit,unit,
NumUnit,10/9 l(53),unit,billion per liter
NumUnit,U/quaterly,unit,
NumUnit,exacerbation,unit,
NumUnit,Times in last 12 months,unit,
NumUnit,pack/week,unit,
NumUnit,WBC 5.41,unit,
NumUnit,WBC 7.57,unit,
NumUnit,x10^6/cm^3,unit,
NumUnit,mmol/24 hours,unit,millimole per 24 hours
NumUnit,716,unit,
NumUnit,x10^9/l(8.1%),unit,billion per liter
NumUnit,g/2week,unit,
NumUnit,655,unit,
NumUnit,WBC 7.56,unit,
NumUnit,x 10'9/l,unit,
NumUnit,741,unit,
NumUnit,beats/min irregular,unit,heartbeat
NumUnit,{cylinders},unit,
NumUnit,Urine dipstick for glucose,unit,
NumUnit,Wound swab culture positive,unit,
NumUnit,calories,unit,
NumUnit,WBC 7.96,unit,
NumUnit,/ 35,unit,
NumUnit,x10^9/l(1.8%),unit,billion per liter
NumUnit,WBC 6.09,unit,
NumUnit,WBC 7.27,unit,
NumUnit,{Hu}/mL,unit,
NumUnit,614,unit,
NumUnit,684,unit,
NumUnit,units/month,unit,
NumUnit,5.4,unit,
NumUnit,06-Jun,unit,
NumUnit,WBC 7.03,unit,
NumUnit,times/week7,unit,
NumUnit,WBC 5.19,unit,
NumUnit,672,unit,
NumUnit,cells/cubic mm,unit,
NumUnit,x 10^9,unit,
NumUnit,WBC 7.64,unit,
NumUnit,ug/Lnge,unit,
NumUnit,pmol/8 x 10*8 red blood cells,unit,
NumUnit,712,unit,
NumUnit,WBC 5.61,unit,
NumUnit,/day20,unit,
NumUnit,cigarettes: 15/day f,unit,
NumUnit,perc,unit,
NumUnit,x10^9/l(3.2%),unit,billion per liter
NumUnit,.....,unit,
NumUnit,899,unit,
NumUnit,/Roll ups,unit,
NumUnit,Serum free beta HCG level,unit,
NumUnit,times/4 weeks,unit,
NumUnit,ANNUALLY,unit,
NumUnit,mmol/ mol,unit,
NumUnit,(U/l),unit,
NumUnit,761,unit,
NumUnit,Serum beta 2 microglobulin level,unit,
NumUnit,Laboratory test due,unit,
NumUnit,% CD19,unit,percent
NumUnit,Urine pregnancy test NOS,unit,
NumUnit,Sperm motility,unit,
NumUnit,WBC 6.16,unit,
NumUnit,740,unit,
NumUnit,international u/l,unit,
NumUnit,times/weekly,unit,
NumUnit,/quarter,unit,
NumUnit,rolls per day,unit,
NumUnit,Blood potassium level,unit,
NumUnit,WBC 7.47,unit,
NumUnit,Colour index normal,unit,
NumUnit,%total,unit,percent
NumUnit,nmol/24hs,unit,nanomole per 24 hours
NumUnit,pmol/ml,unit,
NumUnit,WBC 4.86,unit,
NumUnit,oz/pw,unit,
NumUnit,765,unit,
NumUnit,mIU/m1,unit,
NumUnit,WBC 6.87,unit,
NumUnit,nmol/g dry wt.,unit,
NumUnit,WBC 8.02,unit,
NumUnit,665,unit,
NumUnit,Urine blood test NOS,unit,
NumUnit,nmol/gHb,unit,
NumUnit,631,unit,
NumUnit,ex cigars/day,unit,
NumUnit,mPA@25C.,unit,
NumUnit,WBC 5.83,unit,
NumUnit,g/per week,unit,
NumUnit,weeks in service,unit,
NumUnit,WBC 6.62,unit,
NumUnit,dsDNA binding,unit,
NumUnit,g/mol^g/mol,unit,
NumUnit,WBC 5.86,unit,
NumUnit,Amphetamine in urine,unit,
NumUnit,9.5mg daily,unit,
NumUnit,times/ 2 weeks,unit,
NumUnit,g/cmÃÂ²,unit,
NumUnit,10\S\12/L,unit,
NumUnit,Urine culture - Pseudomonas,unit,
NumUnit,mmol/mmol Cr,unit,
NumUnit,0.2,unit,
NumUnit,WBC 7.83,unit,
NumUnit,WBC 5.79,unit,
NumUnit,Faeces: parasite present,unit,
NumUnit,better,unit,
NumUnit,improved,unit,
NumUnit,cig/per day,unit,
NumUnit,x10 6/ejac,unit,
NumUnit,WBC 5.44,unit,
NumUnit,12.2,unit,
NumUnit,721,unit,
NumUnit,/vape,unit,
NumUnit,Lupus anticoagulant index,unit,
NumUnit,MPLU/l,unit,
NumUnit,WBC 5.39,unit,
NumUnit,WBC 5.85,unit,
NumUnit,802,unit,
NumUnit,x10^9/l(2.5%),unit,billion per liter
NumUnit,934,unit,
NumUnit,times/6 months,unit,
NumUnit,u/d,unit,
NumUnit,mm(1hr),unit,millimeter per hour
NumUnit,Faeces odour: normal,unit,
NumUnit,x10^9/l(2.6%),unit,billion per liter
NumUnit,699,unit,
NumUnit,WBC 4.52,unit,
NumUnit,8U/week,unit,
NumUnit,1 in,unit,
NumUnit,WBC 4.89,unit,
NumUnit,770,unit,
NumUnit,WBC 6.03,unit,
NumUnit,WBC 5.09,unit,
NumUnit,years * U^0.5 * L*0.5 * 10^(-9),unit,
NumUnit,678,unit,
NumUnit,874,unit,
NumUnit,U/lHI,unit,
NumUnit,PFR - expected,unit,
NumUnit,every 2 months,unit,
NumUnit,10/9 l(73),unit,billion per liter
NumUnit,10/9 l(33),unit,billion per liter
NumUnit,764,unit,
NumUnit,Ltrs per Minute,unit,
NumUnit,WBC 4.78,unit,
NumUnit,WBC 8.00,unit,
NumUnit,mmols/mmol,unit,
NumUnit,units/per day,unit,
NumUnit,WBC 8.38,unit,
NumUnit,X10/9/l,unit,
NumUnit,10^9/l(0.1%),unit,percent
NumUnit,n/mol,unit,
NumUnit,20 per day,unit,
NumUnit,IFCC,unit,
NumUnit,Blast cell count,unit,
NumUnit,irregular,unit,
NumUnit,WBC 5.57,unit,
NumUnit,WBC 6.37,unit,
NumUnit,calculated Framingha,unit,
NumUnit,Maximum,unit,
NumUnit,Thoracic,unit,
NumUnit,100 WBCs,unit,
NumUnit,Serum insulin,unit,
NumUnit,x10^9/l(2.3%),unit,billion per liter
NumUnit,WBC 5.65,unit,
NumUnit,approximately,unit,
NumUnit,#NAME?,unit,
NumUnit,Ã¦mol/24HR,unit,
NumUnit,WBC 7.17,unit,
NumUnit,2020,unit,
NumUnit,WBC 6.90,unit,
NumUnit,WBC 7.87,unit,
NumUnit,mg weekly,unit,
NumUnit,% in air,unit,percent
NumUnit,826,unit,
NumUnit,Rose Waaler test,unit,
NumUnit,U/per month,unit,
NumUnit,RBC count borderline low,unit,
NumUnit,775,unit,
NumUnit,x10^9/l(7.7%),unit,billion per liter
NumUnit,Syphilis titre test positive,unit,
NumUnit,WBC 6.00,unit,
NumUnit,g/dI,unit,
NumUnit,Minimum,unit,
NumUnit,WBC 7.37,unit,
NumUnit,gmmol/L,unit,
NumUnit,far,unit,
NumUnit,beats/min regular,unit,heartbeat
NumUnit,644,unit,
NumUnit,WBC 6.86,unit,
NumUnit,Alc score,unit,
NumUnit,WBC 5.31,unit,
NumUnit,Urine specific gravity normal,unit,
NumUnit,x10^9/l(79.0%),unit,billion per liter
NumUnit,Urine smell normal,unit,
NumUnit,Varicella-zoster IgG level,unit,
NumUnit,WBC 5.99,unit,
NumUnit,mmol/LFasting,unit,
NumUnit,Post mortem exam.,unit,
NumUnit,WBC 8.60,unit,
NumUnit,734,unit,
NumUnit,ANA Ratio,unit,
NumUnit,T,unit,
NumUnit,WBC 5.04,unit,
NumUnit,FCs/50 LPFs,unit,
NumUnit,WBC 5.34,unit,
NumUnit,mg/12hrs,unit,
NumUnit,mosoles/kg,unit,
NumUnit,WBC 4.63,unit,
NumUnit,WBC 6.52,unit,
NumUnit,Sputum microscopy,unit,
NumUnit,Anti-neut cytoplasm antib lev,unit,
NumUnit,ng/mml,unit,
NumUnit,WBC 8.12,unit,
NumUnit,(0-15) U/mL,unit,
NumUnit,03-Apr,unit,
NumUnit,venous sample,unit,
NumUnit,x10^9/l(5.6%),unit,billion per liter
NumUnit,/9 a day,unit,
NumUnit,711,unit,
NumUnit,WBC 7.81,unit,
NumUnit,Urine specific gravity high,unit,
NumUnit,ng/L  (220-1100),unit,
NumUnit,WBC 6.17,unit,
NumUnit,AFP MoMs,unit,
NumUnit,6.2,unit,
NumUnit,out of 21,unit,
NumUnit,Direct Coombs test positive,unit,
NumUnit,x10^9/l(2.0%),unit,billion per liter
NumUnit,wks/days,unit,
NumUnit,O/E - blood pressure decreased,unit,
NumUnit,L umol/L,unit,
NumUnit,833,unit,
NumUnit,HIV negative,unit,
NumUnit,times/3 weeks,unit,
