0,1,2,3
phm,41 mm,magnitude,41.0
phm,41 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,410 mm,magnitude,410.0
phm,410 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4100 mm,magnitude,4100.0
phm,4100 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,411 mm,magnitude,411.0
phm,411 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,412 mm,magnitude,412.0
phm,412 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4120 mm,magnitude,4120.0
phm,4120 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,413 mm,magnitude,413.0
phm,413 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4130 mm,magnitude,4130.0
phm,4130 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,414 mm,magnitude,414.0
phm,414 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,415 mm,magnitude,415.0
phm,415 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4156 mm,magnitude,4156.0
phm,4156 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,416 mm,magnitude,416.0
phm,416 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,417 mm,magnitude,417.0
phm,417 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4170 mm,magnitude,4170.0
phm,4170 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,418 mm,magnitude,418.0
phm,418 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4180 mm,magnitude,4180.0
phm,4180 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,419 mm,magnitude,419.0
phm,419 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4190 mm,magnitude,4190.0
phm,4190 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,42 mm,magnitude,42.0
phm,42 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,420 m,magnitude,420.0
phm,420 m,unit,"['metre', 'm', 'meters', 'metres', 'meter']"
phm,420 mm,magnitude,420.0
phm,420 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4200 mm,magnitude,4200.0
phm,4200 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,421 mm,magnitude,421.0
phm,421 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,422 mm,magnitude,422.0
phm,422 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4220 mm,magnitude,4220.0
phm,4220 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,423 mm,magnitude,423.0
phm,423 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4230 mm,magnitude,4230.0
phm,4230 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,424 mm,magnitude,424.0
phm,424 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4240 mm,magnitude,4240.0
phm,4240 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,425 mm,magnitude,425.0
phm,425 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4250 mm,magnitude,4250.0
phm,4250 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,426 mm,magnitude,426.0
phm,426 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,427 mm,magnitude,427.0
phm,427 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,428 mm,magnitude,428.0
phm,428 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4280 mm,magnitude,4280.0
phm,4280 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,429 mm,magnitude,429.0
phm,429 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,43 mm,magnitude,43.0
phm,43 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,430 kg,magnitude,430.0
phm,430 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,430 mm,magnitude,430.0
phm,430 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4300 mm,magnitude,4300.0
phm,4300 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,431 mm,magnitude,431.0
phm,431 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4318 mm,magnitude,4318.0
phm,4318 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,432 mm,magnitude,432.0
phm,432 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4320 mm,magnitude,4320.0
phm,4320 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,433 mm,magnitude,433.0
phm,433 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,434 kg,magnitude,434.0
phm,434 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,434 mm,magnitude,434.0
phm,434 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,435 mm,magnitude,435.0
phm,435 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4350 mm,magnitude,4350.0
phm,4350 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,436 mm,magnitude,436.0
phm,436 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,437 mm,magnitude,437.0
phm,437 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4370 mm,magnitude,4370.0
phm,4370 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4375 mm,magnitude,4375.0
phm,4375 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,438 mm,magnitude,438.0
phm,438 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,439 mm,magnitude,439.0
phm,439 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,439 mm.,magnitude,439.0
phm,439 mm.,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,44 mm,magnitude,44.0
phm,44 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,440 mm,magnitude,440.0
phm,440 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4400 mm,magnitude,4400.0
phm,4400 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,441 mm,magnitude,441.0
phm,441 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4410 mm,magnitude,4410.0
phm,4410 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,442 mm,magnitude,442.0
phm,442 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,443 mm,magnitude,443.0
phm,443 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,444 mm,magnitude,444.0
phm,444 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4440 mm,magnitude,4440.0
phm,4440 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,445 mm,magnitude,445.0
phm,445 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4450 mm,magnitude,4450.0
phm,4450 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,446 mm,magnitude,446.0
phm,446 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,447 mm,magnitude,447.0
phm,447 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,448 mm,magnitude,448.0
phm,448 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,449 mm,magnitude,449.0
phm,449 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,45 mm,magnitude,45.0
phm,45 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,450 kg,magnitude,450.0
phm,450 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,450 mm,magnitude,450.0
phm,450 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4500 mm,magnitude,4500.0
phm,4500 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,451 kg,magnitude,451.0
phm,451 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,451 mm,magnitude,451.0
phm,451 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4510 mm,magnitude,4510.0
phm,4510 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,452 mm,magnitude,452.0
phm,452 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,453 mm,magnitude,453.0
phm,453 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,454 mm,magnitude,454.0
phm,454 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,455 mm,magnitude,455.0
phm,455 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,456 mm,magnitude,456.0
phm,456 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4560 mm,magnitude,4560.0
phm,4560 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,457 mm,magnitude,457.0
phm,457 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,458 mm,magnitude,458.0
phm,458 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,459 mm,magnitude,459.0
phm,459 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4590 mm,magnitude,4590.0
phm,4590 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,46 mm,magnitude,46.0
phm,46 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,460 mm,magnitude,460.0
phm,460 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4600 mm,magnitude,4600.0
phm,4600 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,461 mm,magnitude,461.0
phm,461 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4610 mm,magnitude,4610.0
phm,4610 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,462 mm,magnitude,462.0
phm,462 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,463 mm,magnitude,463.0
phm,463 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,464 mm,magnitude,464.0
phm,464 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,465 mm,magnitude,465.0
phm,465 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4650 mm,magnitude,4650.0
phm,4650 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,466 mm,magnitude,466.0
phm,466 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,467 mm,magnitude,467.0
phm,467 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,468 mm,magnitude,468.0
phm,468 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,469 mm,magnitude,469.0
phm,469 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4695 mm,magnitude,4695.0
phm,4695 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,47 mm,magnitude,47.0
phm,47 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,470 mm,magnitude,470.0
phm,470 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4700 mm,magnitude,4700.0
phm,4700 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,471 mm,magnitude,471.0
phm,471 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,472 mm,magnitude,472.0
phm,472 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,473 mm,magnitude,473.0
phm,473 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4730 mm,magnitude,4730.0
phm,4730 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,474 mm,magnitude,474.0
phm,474 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4740 mm,magnitude,4740.0
phm,4740 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,475 mm,magnitude,475.0
phm,475 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4750 mm,magnitude,4750.0
phm,4750 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,476 mm,magnitude,476.0
phm,476 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,477 mm,magnitude,477.0
phm,477 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,478 mm,magnitude,478.0
phm,478 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4780 mm,magnitude,4780.0
phm,4780 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,479 mm,magnitude,479.0
phm,479 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,48 mm,magnitude,48.0
phm,48 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,48.5 gm,magnitude,48.5
phm,48.5 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,480 m,magnitude,480.0
phm,480 m,unit,"['metre', 'm', 'meters', 'metres', 'meter']"
phm,480 mm,magnitude,480.0
phm,480 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4800 mm,magnitude,4800.0
phm,4800 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,481 mm,magnitude,481.0
phm,481 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,482 mm,magnitude,482.0
phm,482 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,483 mm,magnitude,483.0
phm,483 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,484 mm,magnitude,484.0
phm,484 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4840 mm,magnitude,4840.0
phm,4840 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,485 mm,magnitude,485.0
phm,485 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,486 mm,magnitude,486.0
phm,486 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,487 mm,magnitude,487.0
phm,487 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4875 mm,magnitude,4875.0
phm,4875 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,488 mm,magnitude,488.0
phm,488 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4880 mm,magnitude,4880.0
phm,4880 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,489 mm,magnitude,489.0
phm,489 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,49 cm,magnitude,49.0
phm,49 cm,unit,"['centimetre', 'cm', '㎝', 'centimeter']"
phm,49 mm,magnitude,49.0
phm,49 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,49.2 mm,magnitude,49.2
phm,49.2 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,49.4 kg,magnitude,49.4
phm,49.4 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,490 mm,magnitude,490.0
phm,490 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4900 mm,magnitude,4900.0
phm,4900 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,491 mm,magnitude,491.0
phm,491 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4910 mm,magnitude,4910.0
phm,4910 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,492 mm,magnitude,492.0
phm,492 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,493 mm,magnitude,493.0
phm,493 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4930 mm,magnitude,4930.0
phm,4930 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,494 mm,magnitude,494.0
phm,494 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,495 mm,magnitude,495.0
phm,495 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,4958 mm,magnitude,4958.0
phm,4958 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,496 mm,magnitude,496.0
phm,496 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,497 mm,magnitude,497.0
phm,497 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,498 mm,magnitude,498.0
phm,498 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,499 mm,magnitude,499.0
phm,499 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,5 cm,magnitude,5.0
phm,5 cm,unit,"['centimetre', 'cm', '㎝', 'centimeter']"
phm,5 mm,magnitude,5.0
phm,5 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,5.17 mm,magnitude,5.17
phm,5.17 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,5.45 mm,magnitude,5.45
phm,5.45 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,5.5 mm,magnitude,5.5
phm,5.5 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,5.6 gm,magnitude,5.6
phm,5.6 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,5.8 gm,magnitude,5.8
phm,5.8 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,50 kg,magnitude,50.0
phm,50 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,50 mm,magnitude,50.0
phm,50 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,500 gm,magnitude,500.0
phm,500 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,500 kg,magnitude,500.0
phm,500 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,500 mm,magnitude,500.0
phm,500 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,5000 mm,magnitude,5000.0
phm,5000 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,501 mm,magnitude,501.0
phm,501 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,502 mm,magnitude,502.0
phm,502 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,503 mm,magnitude,503.0
phm,503 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,504 mm,magnitude,504.0
phm,504 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,505 mm,magnitude,505.0
phm,505 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,506 mm,magnitude,506.0
phm,506 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,507 mm,magnitude,507.0
phm,507 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,508 mm,magnitude,508.0
phm,508 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,509 mm,magnitude,509.0
phm,509 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,51 mm,magnitude,51.0
phm,51 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,510 mm,magnitude,510.0
phm,510 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,5100 mm,magnitude,5100.0
phm,5100 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,511 mm,magnitude,511.0
phm,511 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,512 mm,magnitude,512.0
phm,512 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,5120 mm,magnitude,5120.0
phm,5120 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,513 mm,magnitude,513.0
phm,513 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,51308 mm,magnitude,51308.0
phm,51308 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,514 mm,magnitude,514.0
phm,514 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,515 mm,magnitude,515.0
phm,515 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,516 mm,magnitude,516.0
phm,516 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,517 mm,magnitude,517.0
phm,517 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,518 mm,magnitude,518.0
phm,518 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,51816 mm,magnitude,51816.0
phm,51816 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,519 mm,magnitude,519.0
phm,519 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,52 mm,magnitude,52.0
phm,52 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,520 kg,magnitude,520.0
phm,520 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,520 mm,magnitude,520.0
phm,520 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,5200 mm,magnitude,5200.0
phm,5200 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,521 mm,magnitude,521.0
phm,521 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,522 mm,magnitude,522.0
phm,522 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,523 mm,magnitude,523.0
phm,523 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,524 mm,magnitude,524.0
phm,524 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,525 mm,magnitude,525.0
phm,525 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,526 mm,magnitude,526.0
phm,526 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,527 mm,magnitude,527.0
phm,527 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,528 mm,magnitude,528.0
phm,528 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,529 mm,magnitude,529.0
phm,529 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,53 mm,magnitude,53.0
phm,53 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,530 mm,magnitude,530.0
phm,530 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,5300 mm,magnitude,5300.0
phm,5300 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,531 mm,magnitude,531.0
phm,531 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,531.7 gm,magnitude,531.7
phm,531.7 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,532 mm,magnitude,532.0
phm,532 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,532.6 gm,magnitude,532.6
phm,532.6 gm,unit,"['gram', 'g', 'gm', 'gramme', 'grams']"
phm,533 mm,magnitude,533.0
phm,533 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,534 mm,magnitude,534.0
phm,534 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,535 mm,magnitude,535.0
phm,535 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,536 mm,magnitude,536.0
phm,536 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,537 mm,magnitude,537.0
phm,537 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,538 mm,magnitude,538.0
phm,538 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,539 mm,magnitude,539.0
phm,539 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,54 mm,magnitude,54.0
phm,54 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,540 mm,magnitude,540.0
phm,540 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,5400 mm,magnitude,5400.0
phm,5400 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,541 mm,magnitude,541.0
phm,541 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,5410 mm,magnitude,5410.0
phm,5410 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,542 mm,magnitude,542.0
phm,542 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,543 mm,magnitude,543.0
phm,543 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,5430 mm,magnitude,5430.0
phm,5430 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,544 mm,magnitude,544.0
phm,544 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,545 mm,magnitude,545.0
phm,545 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,546 mm,magnitude,546.0
phm,546 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,547 mm,magnitude,547.0
phm,547 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,548 mm,magnitude,548.0
phm,548 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,549 mm,magnitude,549.0
phm,549 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,55 mm,magnitude,55.0
phm,55 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,550 kg,magnitude,550.0
phm,550 kg,unit,"['kilogram', 'kg', 'kilogramme', 'kilo', 'kilograms']"
phm,550 mm,magnitude,550.0
phm,550 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,5500 mm,magnitude,5500.0
phm,5500 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,551 mm,magnitude,551.0
phm,551 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,552 mm,magnitude,552.0
phm,552 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,553 mm,magnitude,553.0
phm,553 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,554 mm,magnitude,554.0
phm,554 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,555 mm,magnitude,555.0
phm,555 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,556 mm,magnitude,556.0
phm,556 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,557 mm,magnitude,557.0
phm,557 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,558 mm,magnitude,558.0
phm,558 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,559 mm,magnitude,559.0
phm,559 mm,unit,"['millimetre', 'mm', 'millimeter', 'millimeters']"
phm,56 mm,magnitude,56.0
